competitor,method,uid,path_str,sem_path,depth,is_leaf,n_leaves,subtree_items,count_known,best_staples,best_staples_uid,best_score,best_sem,best_lex,alt_staples,status,match_set,A_raw,AAS_leaf,CRS_leaf,coverage,coverage_leaf,coverage_items,AAS,AAS_ppr,sibling_coverage,CRS,crs_driver,n_gap_leaves,gap_leaves_example,concept_id
OfficeDepot,G,OfficeDepot::Breakroom > Beverages > Juice,Breakroom > Beverages > Juice,Breakroom > Beverages > Juice,3,True,1,43.0,True,"Coffee, Water & Snacks > Water & Beverages > Juice","Staples::Coffee, Water & Snacks > Water & Beverages > Juice",0.87308764,,1.0,"Coffee, Water & Snacks > Breakroom Appliances > Juicers | Coffee, Water & Snacks > Water & Beverages > Energy & Sports Drinks | Coffee, Water & Snacks > Water & Beverages > Liquid & Powdered Drink Mixes",matched,"Staples::Coffee, Water & Snacks > Water & Beverages > Juice",0.7437810013217997,100.0,72.00000000000001,1.0,1.0,1.0,100.0,100.0,1.0,72.00000000000001,"Coffee, Water & Snacks > Water & Beverages > Juice",0,,140
OfficeDepot,G,OfficeDepot::Breakroom > Beverages > Soda,Breakroom > Beverages > Soda,Breakroom > Beverages > Soda,3,True,1,35.0,True,"Coffee, Water & Snacks > Water & Beverages > Soda","Staples::Coffee, Water & Snacks > Water & Beverages > Soda",0.87308764,,1.0,"Coffee, Water & Snacks > Water & Beverages > Juice | Coffee, Water & Snacks > Water & Beverages > Water Bottles, Tumblers & Travel Mugs | Coffee, Water & Snacks > Water & Beverages > Milk & Creamer",matched,"Staples::Coffee, Water & Snacks > Water & Beverages > Soda",0.7172732765259877,100.0,70.8679245283019,1.0,1.0,1.0,100.0,100.0,1.0,70.8679245283019,"Coffee, Water & Snacks > Water & Beverages > Soda",0,,105
OfficeDepot,G,OfficeDepot::Breakroom > Beverages > Tea,Breakroom > Beverages > Tea,Breakroom > Beverages > Tea,3,True,1,76.0,True,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Tea","Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Tea",0.72927195,,1.0,"Coffee, Water & Snacks > Single Serve Coffee, Tea & Cocoa | Coffee, Water & Snacks > Water & Beverages > Water | Coffee, Water & Snacks > Water & Beverages > Liquid & Powdered Drink Mixes",matched,"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Tea",0.5743108000662497,100.0,78.97358490566036,1.0,1.0,1.0,100.0,100.0,1.0,78.97358490566036,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Tea",0,,5
OfficeDepot,G,OfficeDepot::Breakroom > Beverages > Water,Breakroom > Beverages > Water,Breakroom > Beverages > Water,3,True,1,59.0,True,"Coffee, Water & Snacks > Water & Beverages > Water","Staples::Coffee, Water & Snacks > Water & Beverages > Water",0.87308764,,1.0,"Coffee, Water & Snacks | Facilities > Plumbing > Bathroom Hardware > Water Treatment | Coffee, Water & Snacks > Water & Beverages > Water Bottles, Tumblers & Travel Mugs",matched,"Staples::Coffee, Water & Snacks > Water & Beverages > Water",0.37158387152714006,100.0,81.50943396226415,1.0,1.0,1.0,100.0,100.0,1.0,81.50943396226415,"Coffee, Water & Snacks > Water & Beverages > Water",0,,5
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks,Breakroom > Candy & Snacks,Breakroom > Candy & Snacks,2,False,10,802.0,True,"Coffee, Water & Snacks > Snacks & Food","Staples::Coffee, Water & Snacks > Snacks & Food",0.35247758,,0.43677166,"Coffee, Water & Snacks | Coffee, Water & Snacks > Snacks & Food > Fruit Snacks | Coffee, Water & Snacks > Candy, Gum & Mints",likely,,0.6257894127445606,100.0,35.5903822252807,1.0,1.0,1.0,96.52173913043478,100.0,0.8840579710144928,65.4938828754294,"Coffee, Water & Snacks > Snacks & Food",0,,963
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks > Chips & Pretzels,Breakroom > Candy & Snacks > Chips & Pretzels,Breakroom > Candy & Snacks > Chips & Pretzels,3,True,1,117.0,True,"Coffee, Water & Snacks > Snacks & Food > Pretzels","Staples::Coffee, Water & Snacks > Snacks & Food > Pretzels",0.6112392,,0.70917803,"Coffee, Water & Snacks > Snacks & Food > Chips | Gift Shop > Gourmet Gifts | Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries",matched,"Staples::Coffee, Water & Snacks > Snacks & Food > Pretzels",0.9038206812846924,100.0,77.52452830188679,1.0,1.0,1.0,100.0,100.0,1.0,77.52452830188679,"Coffee, Water & Snacks > Snacks & Food > Chips",0,,134
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks > Chocolate & Caramels,Breakroom > Candy & Snacks > Chocolate & Caramels,Breakroom > Candy & Snacks > Chocolate & Caramels,3,True,1,137.0,True,"Coffee, Water & Snacks > Candy, Gum & Mints > Chocolate","Staples::Coffee, Water & Snacks > Candy, Gum & Mints > Chocolate",0.53555447,,0.64134294,"Coffee, Water & Snacks > Snacks & Food > Pretzels | Coffee, Water & Snacks > Snacks & Food > Snacks & Granola Bars | Coffee, Water & Snacks > Snacks & Food > Chips",matched,"Staples::Coffee, Water & Snacks > Candy, Gum & Mints > Chocolate",0.7005657896064926,100.0,80.03773584905662,1.0,1.0,1.0,100.0,100.0,1.0,80.03773584905662,"Coffee, Water & Snacks > Candy, Gum & Mints > Chocolate",0,,111
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks > Cookies,Breakroom > Candy & Snacks > Cookies,Breakroom > Candy & Snacks > Cookies,3,True,1,74.0,True,"Coffee, Water & Snacks > Snacks & Food > Cookies","Staples::Coffee, Water & Snacks > Snacks & Food > Cookies",0.8189692,,1.0,"Appliances & Kitchenware > Kitchenware > Kitchen Tools > Cake, Cookie & Pastry Decorations | Appliances & Kitchenware > Kitchenware > Kitchen Tools > Cooking Utensils | Appliances & Kitchenware > Small Appliances > Egg Cookers & Servers",matched,"Staples::Coffee, Water & Snacks > Snacks & Food > Cookies",0.962588971627748,100.0,76.18867924528303,1.0,1.0,1.0,100.0,100.0,1.0,76.18867924528303,"Coffee, Water & Snacks > Snacks & Food > Cookies",0,,125
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks > Crackers,Breakroom > Candy & Snacks > Crackers,Breakroom > Candy & Snacks > Crackers,3,True,1,57.0,True,"Coffee, Water & Snacks > Snacks & Food > Crackers","Staples::Coffee, Water & Snacks > Snacks & Food > Crackers",0.8189692,,1.0,"Furniture > Storage Furniture > Lockers | Coffee, Water & Snacks > Snacks & Food > Variety Snack Packs | Coffee, Water & Snacks > Snacks & Food > Snacks & Granola Bars",matched,"Staples::Coffee, Water & Snacks > Snacks & Food > Crackers",0.774123659711909,100.0,70.27924528301887,1.0,1.0,1.0,100.0,100.0,1.0,70.27924528301887,"Coffee, Water & Snacks > Snacks & Food > Crackers",0,,126
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks > Gift Baskets,Breakroom > Candy & Snacks > Gift Baskets,Breakroom > Candy & Snacks > Gift Baskets,3,True,1,4.0,True,Gift Shop,Staples::Gift Shop,0.49042654,,0.49042654,"Office Supplies > Storage & Organization > Storage Baskets | Gift Shop > Professional Gifts | Laboratory & Scientific Supplies > Labware & Consumables > Racks, Baskets & Boxes",matched,Staples::Gift Shop,0.2026077827572345,100.0,24.769230769230766,1.0,1.0,1.0,100.0,100.0,1.0,24.769230769230766,Gift Shop,0,,5
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks > Gum & Mints,Breakroom > Candy & Snacks > Gum & Mints,Breakroom > Candy & Snacks > Gum & Mints,3,True,1,60.0,True,"Coffee, Water & Snacks > Candy, Gum & Mints > Gum & Mints","Staples::Coffee, Water & Snacks > Candy, Gum & Mints > Gum & Mints",0.79173815,,1.0,"Coffee, Water & Snacks > Candy, Gum & Mints | Coffee, Water & Snacks > Candy, Gum & Mints > Gummy & Chewy Candy | Coffee, Water & Snacks > Snacks & Food > Snack & Trail Mixes",matched,"Staples::Coffee, Water & Snacks > Candy, Gum & Mints > Gum & Mints",0.8800735400140751,100.0,76.74934036939314,1.0,1.0,1.0,100.0,100.0,1.0,76.74934036939314,"Coffee, Water & Snacks > Candy, Gum & Mints",0,,112
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks > Hard Candy,Breakroom > Candy & Snacks > Hard Candy,Breakroom > Candy & Snacks > Hard Candy,3,True,1,32.0,True,"Coffee, Water & Snacks > Candy, Gum & Mints > Hard Candy & Lollipops","Staples::Coffee, Water & Snacks > Candy, Gum & Mints > Hard Candy & Lollipops",0.53737366,,0.6438898,"Coffee, Water & Snacks > Candy, Gum & Mints | Coffee, Water & Snacks > Candy, Gum & Mints > Gummy & Chewy Candy | Appliances & Kitchenware > Small Appliances > Cotton Candy Machines",matched,"Staples::Coffee, Water & Snacks > Candy, Gum & Mints > Hard Candy & Lollipops",0.902024190772308,100.0,71.63773584905661,1.0,1.0,1.0,100.0,100.0,1.0,71.63773584905661,"Coffee, Water & Snacks > Candy, Gum & Mints > Hard Candy & Lollipops",0,,114
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks > Licorice & Gummy Snacks,Breakroom > Candy & Snacks > Licorice & Gummy Snacks,Breakroom > Candy & Snacks > Licorice & Gummy Snacks,3,True,1,73.0,True,"Coffee, Water & Snacks > Snacks & Food","Staples::Coffee, Water & Snacks > Snacks & Food",0.29515305,,0.2937555,"Coffee, Water & Snacks > Snacks & Food > Fruit Snacks | Coffee, Water & Snacks > Candy, Gum & Mints > Gummy & Chewy Candy | Coffee, Water & Snacks > Snacks & Food > Snacks & Granola Bars",likely,,0.1947269339762896,100.0,2.6680309173103054,1.0,1.0,1.0,100.0,100.0,1.0,2.6680309173103054,"Coffee, Water & Snacks > Snacks & Food",0,,964
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks > Nuts & Bars,Breakroom > Candy & Snacks > Nuts & Bars,Breakroom > Candy & Snacks > Nuts & Bars,3,True,1,216.0,True,"Coffee, Water & Snacks > Snacks & Food > Nuts & Seeds","Staples::Coffee, Water & Snacks > Snacks & Food > Nuts & Seeds",0.4152665,,0.43481633,"Coffee, Water & Snacks > Snacks & Food > Snacks & Granola Bars | Furniture > Decor > Home & Office Decor > Home & Office Bars | Facilities > Hand & Power Tools > Hand Tools > Crowbars & Pry Bars",likely,,0.1947269339762896,100.0,62.94944047747918,1.0,1.0,1.0,100.0,100.0,1.0,62.94944047747918,"Coffee, Water & Snacks > Snacks & Food > Nuts & Seeds",0,,965
OfficeDepot,G,OfficeDepot::Breakroom > Candy & Snacks > Popcorn,Breakroom > Candy & Snacks > Popcorn,Breakroom > Candy & Snacks > Popcorn,3,True,1,32.0,True,"Coffee, Water & Snacks > Snacks & Food > Popcorn","Staples::Coffee, Water & Snacks > Snacks & Food > Popcorn",0.8189692,,1.0,"Appliances & Kitchenware > Small Appliances > Popcorn Machines | Gift Shop > Gourmet Gifts | Coffee, Water & Snacks > Snacks & Food > Pretzels",matched,"Staples::Coffee, Water & Snacks > Snacks & Food > Popcorn",0.6391697924035225,100.0,64.3245283018868,1.0,1.0,1.0,100.0,100.0,1.0,64.3245283018868,"Coffee, Water & Snacks > Snacks & Food > Popcorn",0,,31
OfficeDepot,G,OfficeDepot::Breakroom > Coffee & Coffee Supplies,Breakroom > Coffee & Coffee Supplies,Breakroom > Coffee & Coffee Supplies,2,False,9,728.0,True,"Coffee, Water & Snacks > Coffee","Staples::Coffee, Water & Snacks > Coffee",0.57722366,,0.77661663,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies | Coffee, Water & Snacks | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters",matched,"Staples::Coffee, Water & Snacks > Coffee | Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",0.4041899890744343,100.0,86.01055408970977,0.9823369565217391,0.8888888888888888,0.9823369565217391,97.0,100.0,0.9,86.01055408970977,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",1,Stir Sticks,5
OfficeDepot,G,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Carafes,Breakroom > Coffee & Coffee Supplies > Carafes,Breakroom > Coffee & Coffee Supplies > Carafes,3,True,1,14.0,True,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Carafes, Kettles & Decanters","Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Carafes, Kettles & Decanters",0.52291393,,0.5027263,"Appliances & Kitchenware > Kitchenware > Dining & Tableware > Carafes, Pitchers & Tumblers | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Makers & Espresso Machines | Coffee, Water & Snacks > Coffee",matched,"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Carafes, Kettles & Decanters",0.5797893967825747,100.0,72.13584905660377,1.0,1.0,1.0,96.25,100.0,0.875,72.13584905660377,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Carafes, Kettles & Decanters",0,,115
OfficeDepot,G,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee,Breakroom > Coffee & Coffee Supplies > Coffee,Breakroom > Coffee & Coffee Supplies > Coffee,3,True,1,434.0,True,"Coffee, Water & Snacks > Coffee","Staples::Coffee, Water & Snacks > Coffee",0.87810946,,1.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Grinders",matched,"Staples::Coffee, Water & Snacks > Coffee",0.29590541052034924,100.0,86.01055408970977,1.0,1.0,1.0,96.25,100.0,0.875,86.01055408970977,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",0,,5
OfficeDepot,G,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee Filters,Breakroom > Coffee & Coffee Supplies > Coffee Filters,Breakroom > Coffee & Coffee Supplies > Coffee Filters,3,True,1,16.0,True,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters","Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters",0.87810946,,1.0,"Coffee, Water & Snacks > Coffee | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Grinders",matched,"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters",0.44789933492369166,100.0,81.42037597495208,1.0,1.0,1.0,96.25,100.0,0.875,81.42037597495208,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",0,,117
OfficeDepot,G,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee Organizers,Breakroom > Coffee & Coffee Supplies > Coffee Organizers,Breakroom > Coffee & Coffee Supplies > Coffee Organizers,3,True,1,7.0,True,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Organizers & Dispensers","Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Organizers & Dispensers",0.71266097,,0.7683722,"Coffee, Water & Snacks > Coffee | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",matched,"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Organizers & Dispensers",0.7861226243009043,100.0,74.79664888356795,1.0,1.0,1.0,96.25,100.0,0.875,74.79664888356795,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",0,,119
OfficeDepot,G,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee Pots,Breakroom > Coffee & Coffee Supplies > Coffee Pots,Breakroom > Coffee & Coffee Supplies > Coffee Pots,3,True,1,8.0,True,"Coffee, Water & Snacks > Coffee","Staples::Coffee, Water & Snacks > Coffee",0.5955024,,0.6043501,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Grinders",matched,"Staples::Coffee, Water & Snacks > Coffee",0.2278545049035066,100.0,80.59736753831123,1.0,1.0,1.0,96.25,100.0,0.875,80.59736753831123,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",0,,5
OfficeDepot,G,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Creamers,Breakroom > Coffee & Coffee Supplies > Creamers,Breakroom > Coffee & Coffee Supplies > Creamers,3,True,1,83.0,True,"Coffee, Water & Snacks > Water & Beverages > Milk & Creamer","Staples::Coffee, Water & Snacks > Water & Beverages > Milk & Creamer",0.4333463,,0.59134746,"Healthcare Supplies > Personal Care > Skin Care > Eye Cream | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Organizers & Dispensers | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters",likely,,-0.03145051880329048,100.0,76.0204639421319,1.0,1.0,1.0,96.25,100.0,0.875,76.0204639421319,"Coffee, Water & Snacks > Water & Beverages > Milk & Creamer",0,,966
OfficeDepot,G,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Hot Cups & Lids,Breakroom > Coffee & Coffee Supplies > Hot Cups & Lids,Breakroom > Coffee & Coffee Supplies > Hot Cups & Lids,3,True,1,125.0,True,Party Supplies > Disposable Cups,Staples::Party Supplies > Disposable Cups,0.3548603,,0.26745123,"Party Supplies > Disposable Cup Lids & Sleeves | Coffee, Water & Snacks > Plates, Cups & Cutlery | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Organizers & Dispensers",likely,,-0.03145051880329048,100.0,14.32046375048192,1.0,1.0,1.0,96.25,100.0,0.875,14.32046375048192,Party Supplies > Disposable Cups,0,,967
OfficeDepot,G,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Stir Sticks,Breakroom > Coffee & Coffee Supplies > Stir Sticks,Breakroom > Coffee & Coffee Supplies > Stir Sticks,3,True,1,13.0,True,"Office Supplies > Tape, Fasteners & Adhesives > Glue & Glue Sticks","Staples::Office Supplies > Tape, Fasteners & Adhesives > Glue & Glue Sticks",0.23221347,,0.31737956,"Office Supplies > Tape, Fasteners & Adhesives > Hot Glue Sticks & Guns | Coffee, Water & Snacks > Snacks & Food > Jerky & Meat Sticks | Party Supplies > Disposable Cups",gap,,-0.03145051880329048,100.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,"Office Supplies > Tape, Fasteners & Adhesives > Glue & Glue Sticks",1,Stir Sticks,968
OfficeDepot,G,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Sugar & Sweeteners,Breakroom > Coffee & Coffee Supplies > Sugar & Sweeteners,Breakroom > Coffee & Coffee Supplies > Sugar & Sweeteners,3,True,1,36.0,True,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Sugar & Sweeteners","Staples::Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Sugar & Sweeteners",0.7211578,,1.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Organizers & Dispensers | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters | Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Grinders",matched,"Staples::Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Sugar & Sweeteners",0.8363524771327704,100.0,81.04954128440367,1.0,1.0,1.0,96.25,100.0,0.875,81.04954128440367,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Sugar & Sweeteners",0,,130
