unit_id,gap_type,name,example_paths,home_L1,home_path,nearest_staples_shelf,nearest_staples_score,k,carriers,members_n,member_competitors,contradicting_peers,soft_gap_share,PC,GS,AAS,CRS,AAS_V,AAS_G,CRS_V,CRS_G,competitor_shelves,competitor_items_counted,staples_shelves,crs_driver,centroid_uid,labelled_members,competitor_view,staples_items,median_depth_gap,staples_depth,label,label_V,label_G,zone_before_verify,O,evidence,action,theme,p_approved,p_top_n,verify_outcome,rank_in_zone,aisle,competitor_dept,family,display
E0176,ENTER,Fire Pit Spark Screens,"Amazon: Patio, Lawn & Garden > Outdoor Heating & Cooling > Fire Pit Spark Screens",Facilities,Facilities > Heating & Cooling,Facilities > Heating & Cooling,0.801906302251902,3,"Amazon, Walmart, Wayfair",1,1,1,0.0,0.6,0.8516477449573897,61.745443253381694,0.0,51.53986609860013,71.95102040816326,0.0,0.0,1.0,0.0,0,Facilities > Heating & Cooling,"Amazon::Patio, Lawn & Garden > Outdoor Heating & Cooling > Fire Pit Spark Screens",1,,,,,CURATE,VERTICAL EXTENSION,CURATE,CURATE,0.6933130404952315,B,"Open to marketplace sellers now (curated, design-led assortment)",Outdoor living & grounds,0.648,0.648,,4,Facilities > Heating & Cooling,"Patio, Lawn & Garden",Facilities > Heating & Cooling,Fire Pit Spark Screens
D0032,DEEPEN,Beds & Bedding,Furniture > Decor > Beds & Bedding,Furniture,Furniture > Decor,Furniture > Decor > Beds & Bedding,1.0,4,"Amazon, Walmart, Wayfair, WestElm",5,4,0,0.0,0.8,0.9847928796973819,64.97068735703917,16.43696954883058,,,,,,,6,Furniture > Decor > Beds & Bedding,Staples::Furniture > Decor > Beds & Bedding,0,"Bed Skirts, Murphy Beds, Latex Mattresses",299.0,1.4883378039062798,3.0,CURATE,,,CURATE,0.6848738819246294,A,"Open to marketplace sellers now (curated, design-led assortment)",Home décor & furnishings,0.846,0.768,,5,Furniture > Decor,,Furniture > Decor,Beds & Bedding
E0025,ENTER,Makeup Vanities,Wayfair: Furniture > Bedroom Furniture > Makeup Vanities | WestElm: Bath > Bathroom Furniture > Vanities,Furniture,Furniture > Decor,Furniture > Decor > Bath & Shower Accessories,0.8489152908286379,3,"Walmart, Wayfair, WestElm",2,2,1,0.0,0.6,0.7916937219688839,62.30094463835443,0.0,66.23250152160682,58.369387755102046,0.0,0.0,2.0,90.0,0,Furniture > Decor,Wayfair::Furniture > Bedroom Furniture > Makeup Vanities,2,,,,,CURATE,CURATE,VERTICAL EXTENSION,CURATE,0.6739956366041726,B,"Open to marketplace sellers now (curated, design-led assortment)",Home décor & furnishings,0.702,0.7,,6,Furniture > Decor,Furniture,Furniture > Decor,Makeup Vanities
E0214,ENTER,Quilting,"Amazon: Arts, Crafts & Sewing > Sewing > Quilting",Retail Store Supplies,Retail Store Supplies > Sewing & Tailoring,Retail Store Supplies > Sewing & Tailoring > Sewing Tools,0.8496569101336517,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.9242673709874035,69.39602767461214,0.0,57.89409616555082,80.89795918367346,0.0,0.0,1.0,0.0,0,Retail Store Supplies > Sewing & Tailoring > Sewing Tools,"Amazon::Arts, Crafts & Sewing > Sewing > Quilting",1,,,,,CURATE,VERTICAL EXTENSION,CURATE,CURATE,0.6716816628694277,B,"Open to marketplace sellers now (curated, design-led assortment)","Celebrations, gifting & creativity",0.974,0.966,,7,Retail Store Supplies > Sewing & Tailoring,Arts Crafts & Sewing,Retail Store Supplies > Sewing & Tailoring,Quilting
E0082,ENTER,Cabinet Knobs & Pulls,WestElm: Bath > Bathroom Renovation > Cabinet Knobs & Pulls,Facilities,Facilities > Plumbing,Facilities > Plumbing > Bathroom Hardware,0.8164986541802122,3,"Walmart, Wayfair, WestElm",1,1,2,0.0,0.6,0.7291937219688839,62.36387643310519,0.0,61.8624467437614,62.865306122448985,0.0,0.0,1.0,28.0,0,Furniture > Storage Furniture > Storage Cabinets,WestElm::Bath > Bathroom Renovation > Cabinet Knobs & Pulls,1,,,,,CURATE,CURATE,CURATE,CURATE,0.6523094319884248,A,"Open to marketplace sellers now (curated, design-led assortment)","Health, safety & facilities",0.704,0.672,,8,Facilities > Plumbing,Bath,Facilities > Plumbing,Cabinet Knobs & Pulls
E0099,ENTER,Daybeds,Wayfair: Furniture > Bedroom Furniture > Daybeds | WestElm: Furniture > Living Room > Daybeds,Furniture,Furniture > Decor,Furniture > Decor,0.7951853215198266,3,"Walmart, Wayfair, WestElm",2,2,1,0.0,0.6,0.7076419978309528,63.42159191126237,0.0,57.875836883749244,68.9673469387755,0.0,0.0,2.0,14.0,0,Furniture > Decor > Beds & Bedding,Wayfair::Furniture > Bedroom Furniture > Daybeds,2,,,,,CURATE,VERTICAL EXTENSION,CURATE,CURATE,0.6479394749746206,B,"Open to marketplace sellers now (curated, design-led assortment)",Home décor & furnishings,0.772,0.72,,9,Furniture > Decor,Furniture,Furniture > Decor,Daybeds
E0195,ENTER,Teen Tapestries and Wall Hangings,Wayfair: Baby & Kids > Teen Decor & Lighting > Teen Tapestries and Wall Hangings,Furniture,Furniture > Decor,Furniture > Decor > Wall Art > Wall Art/Decor,0.7936877229853451,2,"Walmart, Wayfair",1,1,1,0.0,0.4,0.8254716174360845,72.80497844907896,0.0,65.90383444917833,79.7061224489796,0.0,0.0,1.0,0.0,0,Furniture > Decor > Wall Art,Wayfair::Baby & Kids > Teen Decor & Lighting > Teen Tapestries and Wall Hangings,1,,,,,CURATE,CURATE,CURATE,CURATE,0.6473300014498664,B,"Open to marketplace sellers now (curated, design-led assortment)",Home décor & furnishings,0.998,0.976,,10,Furniture > Decor,Baby & Kids,Furniture > Decor,Teen Tapestries and Wall Hangings
E0286,ENTER,Hedge Trimmers,"Amazon: Patio, Lawn & Garden > Outdoor Power Tools > Hedge Trimmers",Facilities,Facilities > Grounds Maintenance,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,0.8410645145471061,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8441170255993499,63.17738664546769,0.0,47.18198417528911,79.17278911564627,0.0,0.0,1.0,0.0,0,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,"Amazon::Patio, Lawn & Garden > Outdoor Power Tools > Hedge Trimmers",1,,,,,CURATE,VERTICAL EXTENSION,CURATE,CURATE,0.6249731188961755,B,"Open to marketplace sellers now (curated, design-led assortment)",Outdoor living & grounds,0.758,0.668,,11,Facilities > Grounds Maintenance,"Patio, Lawn & Garden",Facilities > Grounds Maintenance,Hedge Trimmers
D0036,DEEPEN,"Home & Office Decor (competitors: Room Dividers, Coffee Tables, Bedroom Sets)",Furniture > Decor > Home & Office Decor,Furniture,Furniture > Decor,Furniture > Decor > Home & Office Decor,1.0,3,"Walmart, Wayfair, WestElm",5,3,0,0.0,0.6,0.9563064166943803,71.67547812039444,19.111685767035752,,,,,,,9,Furniture > Decor > Home & Office Decor,Staples::Furniture > Decor > Home & Office Decor,0,"Room Dividers, Coffee Tables, Bedroom Sets",243.0,0.7071334225346853,3.0,CURATE,,,CURATE,0.6145357665772503,A,"Open to marketplace sellers now (curated, design-led assortment)",Home décor & furnishings,0.996,0.672,,12,Furniture > Decor,,Furniture > Decor,Home & Office Decor (e.g. Room Dividers)
E0354,ENTER,Microscope Sample Slides,Amazon: Industrial & Scientific > Science Education > Microscope Sample Slides,Laboratory & Scientific Supplies,Laboratory & Scientific Supplies,Laboratory & Scientific Supplies,0.7973788784005094,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.8184302936231755,60.971517073049554,0.0,42.556299452221545,79.38673469387757,0.0,0.0,1.0,0.0,0,Laboratory & Scientific Supplies,Amazon::Industrial & Scientific > Science Education > Microscope Sample Slides,1,,,,,CURATE,VERTICAL EXTENSION,CURATE,CURATE,0.6093651539872601,B,"Open to marketplace sellers now (curated, design-led assortment)","Celebrations, gifting & creativity",0.568,0.344,,13,Education,Industrial & Scientific,Education,Microscope Sample Slides
E0156,ENTER,Chimineas,Wayfair: Outdoor > Outdoor Heating > Chimineas,Facilities,Facilities > Heating & Cooling,Gift Shop > Professional Gifts > Compasses > Outdoor Heaters,0.8544269217970988,2,"Walmart, Wayfair",1,1,0,0.0,0.4,0.8254716174360845,60.10308917237012,0.0,53.43883140596471,66.76734693877552,0.0,0.0,1.0,0.0,0,Gift Shop > Professional Gifts > Compasses > Outdoor Heaters,Wayfair::Outdoor > Outdoor Heating > Chimineas,1,,,,,CURATE,VERTICAL EXTENSION,CURATE,CURATE,0.6092243336197398,B,"Open to marketplace sellers now (curated, design-led assortment)",Outdoor living & grounds,0.486,0.278,,14,Gift Shop > Professional Gifts,Outdoor,Gift Shop > Professional Gifts,Chimineas
E0100,ENTER,Mortar & Pestle Sets,Wayfair: Kitchen > Kitchen Utensils & Tools > Mortar & Pestle Sets,Appliances & Kitchenware,Appliances & Kitchenware > Kitchenware,Appliances & Kitchenware > Kitchenware > Kitchen Tools,0.8555022659187659,1,Wayfair,1,1,0,0.0,0.2,0.8667091836734694,78.54146099096972,0.0,65.98904443091905,91.0938775510204,0.0,0.0,1.0,0.0,0,Appliances & Kitchenware > Kitchenware > Kitchen Tools,Wayfair::Kitchen > Kitchen Utensils & Tools > Mortar & Pestle Sets,1,,,,,CURATE,CURATE,CURATE,CURATE,0.6089725972586235,B,"Open to marketplace sellers now (curated, design-led assortment)","Breakroom, kitchen & hospitality",1.0,0.774,,15,Appliances & Kitchenware > Kitchenware,Kitchen,Appliances & Kitchenware > Kitchenware,Mortar & Pestle Sets
D0030,DEEPEN,Bath & Shower Accessories,Furniture > Decor > Bath & Shower Accessories,Furniture,Furniture > Decor,Furniture > Decor > Bath & Shower Accessories,1.0,4,"Amazon, Walmart, Wayfair, WestElm",5,4,0,0.0,0.8,0.8793568557963056,81.66905513148964,27.04577237205653,,,,,,,1,Furniture > Decor > Bath & Shower Accessories,Staples::Furniture > Decor > Bath & Shower Accessories,0,"Bathroom Accessories, Countertop Bath Accessories, Shower & Bathtub Accessories",8.0,1.0635209688568394,3.0,CURATE,,,CURATE,0.6075497232887416,A,"Open to marketplace sellers now (curated, design-led assortment)",Home décor & furnishings,0.994,0.572,,16,Furniture > Decor,,Furniture > Decor,Bath & Shower Accessories
E0350,ENTER,Funeral,Amazon: Health & Personal Care > Medical Supplies & Equipment > Funeral,Healthcare Supplies,Healthcare Supplies > Personal Care,Healthcare Supplies > Personal Care,0.8018273204263938,1,Amazon,1,1,0,0.0,0.2,0.904,73.04082874781075,0.0,59.306147291539865,86.77551020408163,0.0,0.0,1.0,0.0,0,Healthcare Supplies > Personal Care,Amazon::Health & Personal Care > Medical Supplies & Equipment > Funeral,1,,,,,CURATE,VERTICAL EXTENSION,CURATE,CURATE,0.6055224862434323,C,"Open to marketplace sellers now (curated, design-led assortment)","Health, safety & facilities",1.0,0.766,,17,Healthcare Supplies > Personal Care,Health & Personal Care,Healthcare Supplies > Personal Care,Funeral
E0061,ENTER,Shower Curtain Rods,Wayfair: Bedding & Bath > Shower Curtains & Accessories > Shower Curtain Rods,Furniture,Furniture > Decor,Furniture > Decor > Shower Curtains & Accessories,0.9383369568351201,3,"Walmart, Wayfair, WestElm",1,1,2,0.0,0.6,0.7529006185206081,85.41224489795918,17.589528841033037,100.0,70.82448979591837,25.34509541791513,9.833962264150944,1.0,0.0,0,Retail Store Supplies > Spa & Salon > Bath & Body > Shower Caps,Wayfair::Bedding & Bath > Shower Curtains & Accessories > Shower Curtain Rods,1,,,,,CURATE,CURATE,CURATE,CURATE,0.6013920212559706,A,"Open to marketplace sellers now (curated, design-led assortment)",Home décor & furnishings,1.0,0.622,,18,Furniture > Decor,Bedding & Bath,Furniture > Decor,Shower Curtain Rods
E0395,ENTER,Radiology & Imaging,Amazon: Industrial & Scientific > Professional Medical Supplies > Radiology & Imaging,Healthcare Supplies,Healthcare Supplies > Patient Care,Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Oximeters,0.8084174681186245,1,Amazon,1,1,0,0.0,0.2,0.904,70.38225247494006,0.0,67.37674984783932,73.38775510204081,0.0,0.0,1.0,0.0,0,Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Oximeters,Amazon::Industrial & Scientific > Professional Medical Supplies > Radiology & Imaging,1,,,,,CURATE,CURATE,CURATE,CURATE,0.5975467574248202,B,"Open to marketplace sellers now (curated, design-led assortment)","Health, safety & facilities",0.984,0.67,,19,Healthcare Supplies > Patient Care,Industrial & Scientific,Healthcare Supplies > Patient Care,Radiology & Imaging
E0273,ENTER,Food Trailers,Walmart: Industrial & Scientific > Food Service Equipment & Supplies > Food Trailers,Restaurant & Foodservice Supplies,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment > Equipment Parts & Accessories,0.8580936671943283,2,"Walmart, Wayfair",1,1,1,0.0,0.4,0.8254716174360845,91.87346938775511,15.28692037991758,100.0,83.7469387755102,30.57384075983516,0.0,1.0,0.0,0,Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Food Storage & Containers,Walmart::Industrial & Scientific > Food Service Equipment & Supplies > Food Trailers,1,,,,,CURATE,CURATE,CURATE,CURATE,0.5968336972665929,B,"Open to marketplace sellers now (curated, design-led assortment)","Breakroom, kitchen & hospitality",1.0,0.56,,20,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,Industrial & Scientific,Restaurant & Foodservice Supplies > Commercial Restaurant Equipment,Food Trailers
E0027,ENTER,Outdoor Planters,WestElm: Outdoor > Planters & Garden > Outdoor Planters,Gift Shop,Gift Shop > Professional Gifts,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,0.744417730472212,3,"Walmart, Wayfair, WestElm",1,1,1,0.0,0.6,0.7715787794401483,60.314534139888465,10.518004479450644,66.12294583079732,54.5061224489796,1.0783837480692688,19.95762521083202,1.0,67.0,0,Gift Shop > Professional Gifts > Compasses > Outdoor Decor,WestElm::Outdoor > Planters & Garden > Outdoor Planters,1,,,,,CURATE,CURATE,VERTICAL EXTENSION,CURATE,0.5914725679046893,B,"Open to marketplace sellers now (curated, design-led assortment)",Outdoor living & grounds,0.504,0.126,,21,Facilities > Grounds Maintenance,Outdoor,Facilities > Grounds Maintenance,Outdoor Planters
D0037,DEEPEN,Shower Curtains & Accessories,Furniture > Decor > Shower Curtains & Accessories,Furniture,Furniture > Decor,Furniture > Decor > Shower Curtains & Accessories,1.0,3,"Walmart, Wayfair, WestElm",3,3,0,0.0,0.6,0.8511600222204366,77.3196437683212,20.612371805384715,,,,,,,1,Furniture > Decor > Shower Curtains & Accessories,Staples::Furniture > Decor > Shower Curtains & Accessories,0,"Shower Curtains & Shower Liners, Shower Curtains, Kids Shower Curtains",6.0,1.6661267091675547,3.0,CURATE,,,CURATE,0.5873612269808275,A,"Open to marketplace sellers now (curated, design-led assortment)",Home décor & furnishings,1.0,0.488,,22,Furniture > Decor,,Furniture > Decor,Shower Curtains & Accessories
E0391,ENTER,"Electronic Dictionaries, Thesauri & Translators","Amazon: Office Products > Office Electronics > Electronic Dictionaries, Thesauri & Translators",Office Supplies,Office Supplies > Office Basics,Furniture > Storage Furniture > Electronics & Computer Storage Units,0.7364886869680087,1,Amazon,1,1,0,0.0,0.2,0.904,66.31414411169216,0.0,35.90992087644553,96.71836734693878,0.0,0.0,1.0,0.0,0,Furniture > Storage Furniture > Electronics & Computer Storage Units,"Amazon::Office Products > Office Electronics > Electronic Dictionaries, Thesauri & Translators",1,,,,,CURATE,OFF-BRAND,CURATE,CURATE,0.5853424323350764,C,"Open to marketplace sellers now (curated, design-led assortment)",Core office & business supplies,0.904,0.488,,23,Office Supplies > Office Basics,Office Products,Office Supplies > Office Basics,"Electronic Dictionaries, Thesauri & Translators"
D0033,DEEPEN,Candles,Furniture > Decor > Candles,Furniture,Furniture > Decor,Furniture > Decor > Candles,1.0,2,"Walmart, WestElm",4,2,0,0.0,0.4,0.9334703267525115,61.061802881812284,9.983578452220488,,,,,,,1,Furniture > Decor > Candles,Staples::Furniture > Decor > Candles,0,"Unscented Candles, Scented Candles, Birthday Candles",25.0,0.9024198465450755,3.0,CURATE,,,CURATE,0.5850167443507317,B,"Open to marketplace sellers now (curated, design-led assortment)",Home décor & furnishings,0.576,0.064,,24,Furniture > Decor,,Furniture > Decor,Candles
E0298,ENTER,Catalysts,"Amazon: Industrial & Scientific > Adhesives, Sealants & Lubricants > Catalysts","Tools, Parts & Supplies","Tools, Parts & Supplies > Industrial Adhesives, Sealants & Tapes","Facilities > Adhesives, Sealants and Patching > Adhesives",0.7714718839139434,1,Amazon,1,1,0,0.0,0.2,0.904,63.41040917888762,0.0,38.307973219720026,88.51284513805521,0.0,0.0,1.0,0.0,0,"Facilities > Adhesives, Sealants and Patching > Adhesives","Amazon::Industrial & Scientific > Adhesives, Sealants & Lubricants > Catalysts",1,,,,,CURATE,OFF-BRAND,CURATE,CURATE,0.5766312275366628,C,"Open to marketplace sellers now (curated, design-led assortment)","Health, safety & facilities",0.772,0.298,,25,"Tools, Parts & Supplies > Industrial Adhesives, Sealants & Tapes",Industrial & Scientific,"Tools, Parts & Supplies > Industrial Adhesives, Sealants & Tapes",Catalysts
D0046,DEEPEN,"Compasses (competitors: Outdoor Clocks, Patio Conversation Sets, Outdoor Curtains)",Gift Shop > Professional Gifts > Compasses,Gift Shop,Gift Shop > Professional Gifts,Gift Shop > Professional Gifts > Compasses,1.0,3,"Amazon, Walmart, Wayfair",5,3,0,0.0,0.6,0.98410441154113,66.48109508217728,23.85113592548771,,,,,,,11,Gift Shop > Professional Gifts > Compasses,Staples::Gift Shop > Professional Gifts > Compasses,0,"Outdoor Clocks, Patio Conversation Sets, Outdoor Curtains",1276.0,0.9688006771461195,3.0,CURATE,,,CURATE,0.5740709264881061,A,"Open to marketplace sellers now (curated, design-led assortment)",Outdoor living & grounds,0.904,0.304,,26,Gift Shop > Professional Gifts,,Gift Shop > Professional Gifts,Compasses (e.g. Outdoor Clocks)
E0215,ENTER,Chipboard,"Amazon: Arts, Crafts & Sewing > Scrapbooking & Stamping > Chipboard",Arts & Crafts,Arts & Crafts > Scrapbooking,Arts & Crafts > Scrapbooking > Stickers & Embellishments,0.8410758242035382,1,Amazon,1,1,0,0.0,0.2,0.904,61.2912318183512,0.0,27.79062690200853,94.79183673469387,0.0,0.0,1.0,0.0,0,Arts & Crafts > Scrapbooking > Stickers & Embellishments,"Amazon::Arts, Crafts & Sewing > Scrapbooking & Stamping > Chipboard",1,,,,,CURATE,OFF-BRAND,CURATE,CURATE,0.5702736954550536,C,"Open to marketplace sellers now (curated, design-led assortment)","Celebrations, gifting & creativity",0.604,0.142,,27,Arts & Crafts > Scrapbooking,Arts Crafts & Sewing,Arts & Crafts > Scrapbooking,Chipboard
E0372,ENTER,Reading Lights,Amazon: Electronics > eBook Readers & Accessories > Reading Lights,School Supplies,School Supplies > Teacher Supplies,School Supplies > Teacher Supplies > Classroom Books & Digital Media,0.6856582798582265,1,Amazon,1,1,0,0.0,0.2,0.904,60.76951155386074,0.0,27.084601339014004,94.45442176870748,0.0,0.0,1.0,0.0,0,Facilities > Work Lights,Amazon::Electronics > eBook Readers & Accessories > Reading Lights,1,,,,,CURATE,OFF-BRAND,CURATE,CURATE,0.5687085346615822,C,"Open to marketplace sellers now (curated, design-led assortment)","Celebrations, gifting & creativity",0.554,0.09,,28,School Supplies > Teacher Supplies,Electronics,School Supplies > Teacher Supplies,Reading Lights
D0028,DEEPEN,Sofas & Benches,Furniture > Chairs & Seating > Sofas & Benches,Furniture,Furniture > Chairs & Seating,Furniture > Chairs & Seating > Sofas & Benches,1.0,2,"Wayfair, WestElm",4,2,0,0.0,0.4,0.929813951442646,85.54644087586207,21.557055525436656,,,,,,,2,Furniture > Chairs & Seating > Sofas & Benches,Staples::Furniture > Chairs & Seating > Sofas & Benches,0,"Sectionals, Bedroom Benches, Custom Sofas",113.0,0.7226030005376379,3.0,CURATE,,,CURATE,0.5664162681894559,B,"Open to marketplace sellers now (curated, design-led assortment)",Home décor & furnishings,1.0,0.324,,29,Furniture > Chairs & Seating,,Furniture > Chairs & Seating,Sofas & Benches
